User,Day,Calculator-Bin1,Calendar-Bin1,Camera-Bin1,Clock-Bin1,Contacts-Bin1,Facebook-Bin1,Gallery-Bin1,Gmail-Bin1,Google Play Store-Bin1,Google Search-Bin1,Instagram-Bin1,Internet-Bin1,Maps-Bin1,Messaging-Bin1,Messenger-Bin1,Phone-Bin1,Photos-Bin1,Settings-Bin1,Twitter-Bin1,WhatsApp-Bin1,YouTube-Bin1
24,Day4,0.12151355778108106,-0.28768489111739254,-0.5055117087892413,-0.3938393379219722,-0.027809606357312975,1.5521787446035018,-0.031168563064490465,-0.17611211572600258,1.1677831382623927,0,1.6631491308729065,0,-0.37930662238064144,-0.3151877170887094,0.986589568357077,-0.29227794153797826,-0.32970839962926346,-0.455348978739527,1.2721675701752433,0.5720823105336704,-0.4295188751280387
25,Day3,0.2570610757565968,-0.25458691991388077,-0.10326930420677738,0.18366946694456765,0.0335229660792362,1.0709675860609797,-0.3149099647550243,0.3739387788613473,-0.30872427793143714,0,1.175876210078625,0,0.15457457844384037,-0.3151877170887094,-0.4618971336278456,1.6751452171728902,-0.19684083559956025,-0.07818940630945662,-0.40235060034958264,6.585337642848356,-0.4626134319041265
25,Day4,-0.21735523715770838,-0.28768489111739254,-0.3714309072617534,0.20016971851218307,-0.13003056041822827,-0.4271124100006822,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,0.4377539073622871,0,-0.050764344950191095,-0.3151877170887094,-0.26676421004438455,0.3435356402405341,-0.10826245957975815,0.1552903290043965,-0.40235060034958264,4.173589232940742,-0.4626134319041265
26,Day6,-0.21735523715770838,-0.28768489111739254,-0.5055117087892413,-0.3938393379219722,-0.11299373474140906,1.784377140572439,0.6427172659505274,-0.3224559317171324,-0.30872427793143714,0,-0.22102625857998193,0,-0.2869041068533273,-0.3151877170887094,-0.517768526277811,-0.35625918247166505,-0.32970839962926346,-0.455348978739527,-0.40235060034958264,-0.38645104935988467,-0.37056919587063225
26,Day7,-0.21735523715770838,-0.28768489111739254,-0.002708703061161391,-0.35258870900293365,-0.13003056041822827,0.40239634249524603,-0.26761973113993537,-0.3577803010943016,-0.16107353631205415,0,-0.503933069501662,0,-0.37930662238064144,-0.3151877170887094,-0.002417471685593299,-0.43623573363877355,-0.32970839962926346,-0.455348978739527,-0.40235060034958264,-0.38645104935988467,-0.4512371780123463
27,Day6,-0.21735523715770838,-0.28768489111739254,-0.4384713080254974,-0.3938393379219722,0.2958900815022521,-1.0164159252873648,-0.2794422895437076,-0.19125113117336082,0.17114063233155757,0,-0.7074977436492731,0,-0.37930662238064144,-0.3151877170887094,-0.2826083363182553,-0.3442626997965988,-0.32970839962926346,-0.455348978739527,-0.40235060034958264,-0.38645104935988467,-0.46054502210562104
27,Day7,-0.21735523715770838,-0.28768489111739254,-0.48037155850283736,-0.3938393379219722,-0.13003056041822827,-1.0148145570393032,-0.3149099647550243,-0.30227057778732136,-0.30872427793143714,0,-0.7074977436492731,0,-0.37930662238064144,-0.3151877170887094,-0.6170027908352121,-0.43623573363877355,-0.32970839962926346,-0.455348978739527,-0.40235060034958264,-0.38645104935988467,-0.4574424074078628
28,Day3,-0.21735523715770838,-0.28768489111739254,0.8855766070584465,-0.3938393379219722,-0.13003056041822827,-1.0164159252873648,2.309698000882414,-0.3577803010943016,1.3338902225841986,0,-0.7074977436492731,0,-0.37930662238064144,-0.3151877170887094,-0.674541986250848,-0.43623573363877355,-0.32970839962926346,-0.455348978739527,-0.40235060034958264,0.08440744321940556,0.6460542200948153
28,Day4,-0.21735523715770838,-0.28768489111739254,1.0280374586814025,-0.3938393379219722,-0.13003056041822827,-1.0164159252873648,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,-0.7074977436492731,0,-0.37930662238064144,-0.3151877170887094,-0.26676421004438455,-0.43623573363877355,-0.32970839962926346,-0.455348978739527,-0.40235060034958264,-0.38645104935988467,0.9180501085982871
29,Day3,-0.21735523715770838,-0.28768489111739254,-0.5055117087892413,-0.3938393379219722,-0.13003056041822827,0.9892978054098361,-0.3030874063512521,-0.20134380813826633,-0.30872427793143714,0,-0.7074977436492731,0,-0.37930662238064144,-0.3151877170887094,0.8089685738131572,-0.43623573363877355,-0.32970839962926346,-0.09614938594898378,-0.40235060034958264,-0.38645104935988467,0.9397684114825947
29,Day4,-0.21735523715770838,-0.28768489111739254,-0.5055117087892413,-0.30308795430008734,-0.13003056041822827,2.6178893136885213,-0.3149099647550243,-0.30227057778732136,-0.30872427793143714,0,-0.7074977436492731,0,-0.37930662238064144,-0.3151877170887094,0.38367886856715233,-0.43623573363877355,-0.32970839962926346,-0.2757491823442554,-0.40235060034958264,-0.38645104935988467,1.787816428869845
30,Day3,-0.21735523715770838,-0.12219503509983377,-0.5055117087892413,5.15024518879681,-0.13003056041822827,-1.0164159252873648,-0.3149099647550243,0.4698192100279496,-0.12416085090720841,0,-0.7074977436492731,0,-0.3433723107866859,-0.3151877170887094,0.32363796900301045,-0.43623573363877355,-0.32970839962926346,-0.455348978739527,-0.40235060034958264,-0.33319919603246495,0.6377805809007934
30,Day4,-0.21735523715770838,-0.22148894871036903,-0.5055117087892413,0.1506689638093368,-0.13003056041822827,-1.0164159252873648,-0.3149099647550243,0.06106579294927674,-0.30872427793143714,0,-0.7074977436492731,0,-0.37930662238064144,-0.3151877170887094,-0.5494567788255525,-0.35226035491330965,-0.32970839962926346,-0.455348978739527,-0.40235060034958264,-0.38645104935988467,0.8404847411543312
31,Day3,0.3926085937321126,-0.28768489111739254,-0.13678950458864939,-0.3938393379219722,-0.13003056041822827,-0.5295999778766269,-0.025257283862604344,0.969406719790772,2.727344096617126,0,-0.7058948721992918,0,2.8907157326693094,-0.3151877170887094,-0.6970573235874012,-0.43623573363877355,-0.32970839962926346,-0.455348978739527,3.4238800379998904,0.01714194427950696,-0.3736718105683905
31,Day4,-0.21735523715770838,-0.28768489111739254,1.2375387110681024,-0.3690889605705491,-0.13003056041822827,-0.40949735927200415,0.9678376220542642,-0.2366681775154356,0.16191246098034615,0,-0.7074977436492731,0,2.993385194366325,-0.3151877170887094,-0.6903861125247188,-0.43623573363877355,-0.32970839962926346,-0.455348978739527,1.0864956072258585,0.32123805407029854,-0.3395430488930499
32,Day3,-0.21735523715770838,-0.20493996310861315,-0.4217112078345614,-0.1298353128401254,-0.13003056041822827,-0.14607228246586482,-0.3149099647550243,-0.3375949471644906,7.424483314383747,0,-0.48710291927685945,0,0.0005703858983167702,-0.3151877170887094,-0.32930681375703236,-0.43623573363877355,0.401063202534104,1.6998485780037325,-0.155944817743857,-0.38645104935988467,-0.20819902668795143
32,Day4,-0.21735523715770838,0.8045481585984953,-0.3546708070708174,0.15891908959314452,-0.13003056041822827,-0.861083205225386,-0.3149099647550243,-0.11555605393656955,-0.30872427793143714,0,-0.6954762077744141,0,-0.37930662238064144,-0.3151877170887094,-0.25508959068469034,-0.43623573363877355,-0.04182867756490656,-0.23982922306520107,2.2942309923919506,-0.38645104935988467,-0.3385088439937972
33,Day6,-0.21735523715770838,-0.28768489111739254,-0.10326930420677738,-0.3938393379219722,-0.13003056041822827,-0.9419523017524987,-0.3149099647550243,0.11152917777380425,0.005033548009751705,0,-0.2546865590295869,0,0.09810637451048171,-0.08418879598107785,-0.6128332839210356,-0.43623573363877355,-0.10826245957975815,-0.455348978739527,-0.3693808125361405,0.03395831901448161,-0.46054502210562104
33,Day7,-0.21735523715770838,-0.28768489111739254,0.6006549038125345,-0.3443385832191259,-0.12321583014750058,-1.00200361105481,-0.3149099647550243,0.15189988563342627,0.1526842896291347,0,-0.5183589125514927,0,7.028295039059043,0.1405669110425637,-0.6078298756240238,-0.43623573363877355,-0.32970839962926346,-0.43738899909999984,-0.3277347647717925,-0.24491322867384802,-0.4626134319041265
34,Day5,-0.21735523715770838,-0.28768489111739254,-0.08650920401584139,-0.3938393379219722,-0.13003056041822827,-0.48716371930299357,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,-0.7074977436492731,0,-0.37930662238064144,-0.3151877170887094,-0.6053281714755179,-0.43623573363877355,-0.32970839962926346,1.6100486798060967,-0.40235060034958264,-0.27434188446005364,-0.4626134319041265
34,Day6,-0.04792083968831367,-0.25458691991388077,-0.04460895353850139,-0.24533707381343337,-0.13003056041822827,-0.19811675052786804,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,-0.7074977436492731,0,-0.37930662238064144,-0.3151877170887094,-0.30679147642047916,-0.43623573363877355,-0.32970839962926346,0.5144899217949397,-0.40235060034958264,-0.29816508200126773,-0.45640820250861003
35,Day4,-0.21735523715770838,-0.28768489111739254,-0.5055117087892413,-0.3938393379219722,-0.13003056041822827,-1.0164159252873648,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,-0.20179180118020765,0,-0.37930662238064144,-0.3151877170887094,-0.5886501438188119,-0.43623573363877355,-0.32970839962926346,-0.455348978739527,-0.332940520742336,-0.38645104935988467,-0.4626134319041265
35,Day5,-0.21735523715770838,-0.28768489111739254,-0.5055117087892413,2.897960849817305,-0.13003056041822827,-1.0164159252873648,-0.3149099647550243,-0.3577803010943016,1.592279020418119,0,-0.6658230859497621,0,-0.37930662238064144,-0.3151877170887094,-0.6970573235874012,-0.43623573363877355,-0.32970839962926346,-0.455348978739527,0.8088552887968719,-0.38645104935988467,0.5353942958747717
36,Day4,-0.21735523715770838,-0.28768489111739254,-0.28763040630707337,-0.3938393379219722,-0.13003056041822827,-1.0164159252873648,-0.3149099647550243,0.6464410569137959,-0.15184536496084272,0,-0.4438253901273673,0,0.7911252409653379,-0.3151877170887094,-0.046614244975864395,-0.43623573363877355,5.804344139742033,0.7479696571087928,-0.40235060034958264,-0.3402060188387044,-0.4626134319041265
36,Day5,-0.21735523715770838,1.0693319282265892,-0.2122099554478614,-0.3113380800838951,-0.13003056041822827,-1.0164159252873648,-0.3149099647550243,0.4193558252034221,-0.1703017076632656,0,-0.6361699641251101,0,-0.37930662238064144,-0.3151877170887094,0.4904182455700712,0.9513574291105585,0.0024605104449944943,-0.2577892027047282,-0.40235060034958264,-0.37804286199239734,-0.16165980622157794
37,Day2,-0.21735523715770838,1.0527829426248334,-0.5055117087892413,-0.3278383316515105,-0.13003056041822827,-0.24055300910150143,-0.3149099647550243,-0.3577803010943016,0.1526842896291347,0,3.035207092056805,0,-0.37930662238064144,-0.21529629174486875,-0.6920539152903895,-0.43623573363877355,-0.32970839962926346,5.2918445059091646,-0.40235060034958264,-0.2589268742863269,1.468247115000747
37,Day3,-0.21735523715770838,3.799914552516308,0.04757159751164661,0.39817273732356817,-0.13003056041822827,-0.4070953068999117,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,1.1806848244285686,0,0.08783942834078014,5.915539938733353,-0.5161007235121404,0.1395954347644075,-0.32970839962926346,0.20917026792297796,-0.40235060034958264,0.3688844491527267,-0.4036637526467201
37,Day9,-0.21735523715770838,1.499605553872242,-0.5055117087892413,-0.29483782851627965,-0.13003056041822827,-0.8714920988377866,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,-0.55522495590106,0,-0.37930662238064144,-0.3151877170887094,-0.6970573235874012,-0.43623573363877355,-0.019684083559956034,-0.455348978739527,-0.40235060034958264,-0.1678381778052142,-0.2899012137289182
38,Day6,-0.21735523715770838,-0.28768489111739254,-0.5055117087892413,-0.06383430656966371,0.01648614040241699,-1.0164159252873648,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,-0.7010862578493483,0,-0.37930662238064144,-0.3151877170887094,-0.2867778432324319,-0.11632952897033962,-0.32970839962926346,-0.455348978739527,-0.40235060034958264,-0.38645104935988467,-0.4626134319041265
38,Day7,-0.21735523715770838,-0.28768489111739254,0.2486927998028786,0.08466795753887511,-0.13003056041822827,-1.0164159252873648,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,0.6613544746346631,0,-0.09183212962899738,-0.3151877170887094,-0.6928878166732247,-0.43623573363877355,-0.32970839962926346,-0.455348978739527,-0.40235060034958264,-0.38645104935988467,-0.4626134319041265
39,Day6,-0.21735523715770838,-0.2380379343121249,-0.5055117087892413,-0.3938393379219722,-0.13003056041822827,-1.0164159252873648,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,0.38405771378791725,0,-0.37930662238064144,1.932369353147706,-0.6278435088120711,-0.43623573363877355,-0.32970839962926346,0.31693014576014095,-0.40235060034958264,-0.38645104935988467,-0.4626134319041265
39,Day7,0.18928731676883895,0.29152960494406305,-0.5055117087892413,-0.3195882058677028,-0.13003056041822827,-1.0164159252873648,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,0.7631368117084686,0,-0.37930662238064144,3.255930738953595,-0.4777412599017164,-0.11233070141198419,-0.32970839962926346,2.3823278043057643,-0.40235060034958264,-0.38645104935988467,0.8911607812177157
40,Day4,-0.21735523715770838,-0.28768489111739254,0.2151725994210066,-0.2700874511648565,-0.13003056041822827,-0.9419523017524987,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,-0.7074977436492731,0,-0.36903967621093986,1.2581022320767812,-0.6737080848680128,-0.43623573363877355,-0.32970839962926346,-0.455348978739527,-0.40235060034958264,-0.38645104935988467,-0.4626134319041265
40,Day5,-0.21735523715770838,-0.28768489111739254,-0.5055117087892413,-0.1215851870563177,-0.13003056041822827,-1.0164159252873648,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,-0.7074977436492731,0,-0.37930662238064144,0.3465929758142351,-0.6970573235874012,-0.43623573363877355,-0.32970839962926346,-0.455348978739527,-0.40235060034958264,-0.38645104935988467,-0.4626134319041265
41,Day3,-0.21735523715770838,2.6249365747916413,-0.5055117087892413,0.44767349202641443,-0.13003056041822827,0.20702941623172624,-0.3149099647550243,0.17208523956323726,-0.07801999415115123,0,-0.3636818176283078,0,-0.37930662238064144,-0.3151877170887094,-0.5778094258419528,-0.43623573363877355,-0.32970839962926346,-0.0422694470304023,0.2379573840272679,0.5959055080748845,-0.4626134319041265
41,Day4,9.372631659610034,7.788220082539474,-0.5055117087892413,0.5961757561349533,-0.08914217879386215,3.06627242314578,0.12252469618454871,0.6969044417383234,-0.30872427793143714,0,-0.2859425523042201,0,-0.37930662238064144,-0.3151877170887094,0.4445536695141295,-0.4282380785220627,-0.32970839962926346,-0.06022942666992946,-0.40235060034958264,1.2405332062489127,-0.4626134319041265
42,Day4,-0.21735523715770838,-0.28768489111739254,-0.49713165869377335,-0.3938393379219722,-0.13003056041822827,-0.2501612185898712,-0.3149099647550243,0.40421680975606383,-0.30872427793143714,0,-0.3540645889284207,0,-0.37930662238064144,-0.3151877170887094,-0.10498734177433566,-0.43623573363877355,-0.26327461761441184,0.20917026792297796,-0.38326282845758985,-0.37944422655364524,-0.4626134319041265
42,Day5,-0.21735523715770838,-0.28768489111739254,-0.4217112078345614,-0.3938393379219722,-0.13003056041822827,1.6995046234251723,-0.3149099647550243,0.23264130135267028,-0.30872427793143714,0,0.5331247586361679,0,-0.2355693760048194,-0.3151877170887094,0.459563894405165,1.4911991494885406,0.2681956385044008,0.4965299421554125,-0.25658943317436467,-0.3738387683086537,-0.4626134319041265
43,Day2,-0.21735523715770838,-0.28768489111739254,0.6760753546717465,-0.3938393379219722,-0.13003056041822827,0.07972064051082607,-0.3149099647550243,-0.3577803010943016,-0.10570450820478554,0,0.036234609141999045,0,-0.20990201058056548,-0.3151877170887094,2.7728063303902974,5.046156848866513,2.6376671970341077,5.363684424467274,-0.40235060034958264,-0.37944422655364524,-0.4626134319041265
43,Day3,-0.21735523715770838,-0.28768489111739254,0.014051397129774608,0.08466795753887511,-0.13003056041822827,0.9132328136269083,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,0.3079213199138107,0,-0.12263296813810211,-0.3151877170887094,2.4125609330054463,0.3275403300071124,3.0141252951182667,0.5863298403530484,-0.40235060034958264,-0.35702239357367904,-0.4626134319041265
43,Day9,-0.21735523715770838,-0.13874402070158964,1.7822419672735224,-0.3938393379219722,-0.13003056041822827,0.2342526764487741,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,-0.05272475633195699,0,-0.13803338739265447,-0.3151877170887094,1.3868622321180228,-0.43623573363877355,3.678463115266782,0.11937036972534215,-0.40235060034958264,-0.38645104935988467,-0.4626134319041265
43,Day10,0.29094795525047573,-0.28768489111739254,0.4414339519986426,-0.3938393379219722,-0.13003056041822827,-0.05079087170619738,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,-0.37490191777817616,0,-0.37930662238064144,-0.3151877170887094,1.1441969297129495,0.5914629488585704,0.0024605104449944943,1.2688090666550806,-0.40235060034958264,-0.38645104935988467,-0.4626134319041265
44,Day4,-0.21735523715770838,-0.28768489111739254,-0.5055117087892413,-0.3938393379219722,-0.13003056041822827,0.6794330494099093,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,0.21335190436492052,0,-0.3433723107866859,-0.3151877170887094,-0.6136671853038709,-0.43623573363877355,3.8113306792964856,-0.455348978739527,-0.40235060034958264,-0.38645104935988467,-0.38401385956091794
44,Day5,0.697590509177023,-0.28768489111739254,-0.5055117087892413,-0.014333551866817437,-0.1164010998767729,-0.3414392087293846,-0.3149099647550243,-0.3174095932346796,3.659389403089481,0,-0.10802382135630804,0,-0.37930662238064144,-0.3151877170887094,-0.14835021368177145,1.0953152212113537,1.4197145267618285,1.8435284151199498,-0.40235060034958264,-0.38645104935988467,0.9128790841020233
45,Day1,-0.21735523715770838,-0.28768489111739254,0.1229920483708586,-0.3938393379219722,-0.11980846501213674,-0.9875912968222553,-0.3149099647550243,-0.3174095932346796,-0.2533552498241685,0,-0.7074977436492731,0,2.11042782377199,-0.3151877170887094,-0.6461893392344478,0.14359426232276293,0.3789186085291535,1.3586089648527164,-0.40235060034958264,3.817642634383778,-0.4129715967399948
45,Day2,-0.014033960194434722,-0.28768489111739254,-0.37981095735722137,-0.11333506127250999,-0.13003056041822827,-0.9123269891633583,-0.3149099647550243,0.17713157804569002,-0.2902679352290143,0,-0.7074977436492731,0,-0.33823883770183516,-0.3151877170887094,-0.40435793821220967,1.183289427495173,-0.32970839962926346,-0.455348978739527,-0.40235060034958264,0.10122381795438021,-0.4626134319041265
45,Day8,-0.21735523715770838,-0.28768489111739254,0.3157332005666226,-0.3113380800838951,-0.13003056041822827,-0.6104690744037397,-0.3149099647550243,0.01564874660720198,2.5889215263489542,0,-0.7074977436492731,0,0.8219260794744426,-0.3151877170887094,-0.45605982394799854,0.323541502448757,-0.32970839962926346,-0.455348978739527,-0.40235060034958264,-0.38645104935988467,-0.4626134319041265
45,Day9,-0.21735523715770838,-0.28768489111739254,-0.5055117087892413,0.26617072478264475,-0.12662319528286442,-1.0036049793028716,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,-0.7074977436492731,0,-0.18936811824116231,-0.3151877170887094,-0.6970573235874012,-0.2642861486294903,-0.32970839962926346,-0.3116691416233097,-0.40235060034958264,-0.38645104935988467,-0.4626134319041265
46,Day3,-0.21735523715770838,-0.28768489111739254,-0.49713165869377335,-0.3938393379219722,-0.13003056041822827,1.7643600374716686,-0.3149099647550243,-0.20134380813826633,-0.30872427793143714,0,-0.7074977436492731,0,0.4728499097045891,0.07813477020266327,-0.10165173624299444,-0.43623573363877355,-0.32970839962926346,-0.455348978739527,-0.40235060034958264,-0.38645104935988467,-0.4626134319041265
46,Day4,-0.21735523715770838,-0.28768489111739254,-0.5055117087892413,-0.36083883478674134,-0.1164010998767729,1.2943584566655781,-0.3149099647550243,-0.3577803010943016,-0.30872427793143714,0,-0.6538015500749031,0,-0.23043590291996863,-0.15286415090496833,-0.6828810000792012,0.015631780455389373,-0.32970839962926346,-0.455348978739527,0.6353300897787552,-0.38645104935988467,-0.4626134319041265
